6/1/2015,"$2,311,564.82"
6/2/2015,"$2,531,997.56"
6/3/2015,"$2,445,148.10"
6/4/2015,"$2,110,990.68"
6/5/2015,"$1,978,683.13"
6/6/2015,"$1,372,401.29"
6/7/2015,"$1,385,133.35"
6/8/2015,"$2,251,415.62"
6/9/2015,"$2,017,315.28"
6/10/2015,"$2,031,944.80"
6/11/2015,"$1,798,665.69"
6/12/2015,"$1,681,952.33"
6/13/2015,"$1,012,429.53"
6/14/2015,"$1,178,955.47"
6/15/2015,"$2,026,915.28"
6/16/2015,"$2,043,074.45"
6/17/2015,"$1,934,889.03"
6/18/2015,"$1,893,452.11"
6/19/2015,"$1,757,230.24"
6/20/2015,"$1,128,876.70"
6/21/2015,"$1,211,171.85"
6/22/2015,"$1,953,039.11"
6/23/2015,"$2,252,972.29"
6/24/2015,"$4,463,151.75"
6/25/2015,"$2,005,755.61"
6/26/2015,"$1,995,886.87"
6/27/2015,"$1,456,185.12"
6/28/2015,"$1,374,037.93"
6/29/2015,"$2,376,229.37"
6/30/2015,"$2,331,303.90"
7/1/2015,"$1,974,270.27"
7/2/2015,"$1,761,461.92"
7/3/2015,"$1,326,311.36"
7/4/2015,"$987,310.36"
7/5/2015,"$1,071,231.88"
7/6/2015,"$1,839,091.19"
7/7/2015,"$1,903,167.66"
7/8/2015,"$1,780,656.59"
7/9/2015,"$1,791,514.92"
7/10/2015,"$1,460,354.77"
7/11/2015,"$969,748.66"
7/12/2015,"$1,104,022.24"
7/13/2015,"$1,818,016.21"
7/14/2015,"$2,095,944.80"
7/15/2015,"$9,548,126.23"
7/16/2015,"$1,670,504.18"
7/17/2015,"$1,488,572.39"
7/18/2015,"$1,028,880.64"
7/19/2015,"$1,191,786.28"
7/20/2015,"$1,789,561.57"
7/21/2015,"$1,694,258.90"
7/22/2015,"$1,801,921.58"
7/23/2015,"$1,674,085.75"
7/24/2015,"$1,466,128.41"
7/25/2015,"$996,898.54"
7/26/2015,"$1,129,250.09"
7/27/2015,"$1,814,025.80"
7/28/2015,"$1,800,506.46"
7/29/2015,"$2,187,137.60"
7/30/2015,"$2,006,538.26"
7/31/2015,"$2,107,592.86"
8/1/2015,"$1,471,939.68"
8/2/2015,"$2,164,811.82"
8/3/2015,"$2,260,528.57"
8/4/2015,"$2,515,181.31"
8/5/2015,"$2,195,611.28"
8/6/2015,"$2,395,027.67"
8/7/2015,"$2,066,693.50"
8/8/2015,"$1,440,286.25"
8/9/2015,"$1,846,660.53"
8/10/2015,"$2,202,549.14"
8/11/2015,"$2,476,626.65"
8/12/2015,"$2,216,028.68"
8/13/2015,"$2,085,384.75"
8/14/2015,"$1,987,640.85"
8/15/2015,"$1,488,761.75"
8/16/2015,"$1,692,482.06"
8/17/2015,"$2,240,773.49"
8/18/2015,"$3,004,312.00"
8/19/2015,"$3,818,295.93"
8/20/2015,"$2,137,250.17"
8/21/2015,"$1,745,581.61"
8/22/2015,"$1,384,481.57"
8/23/2015,"$1,647,760.86"
8/24/2015,"$2,440,856.98"
8/25/2015,"$2,239,095.81"
8/26/2015,"$2,803,520.88"
8/27/2015,"$2,381,858.55"
8/28/2015,"$1,966,566.66"
8/29/2015,"$1,488,304.28"
8/30/2015,"$1,910,521.02"
8/31/2015,"$2,504,086.27"
9/1/2015,"$2,590,106.96"
9/2/2015,"$2,709,376.50"
9/3/2015,"$2,535,240.21"
9/4/2015,"$2,122,608.26"
9/5/2015,"$1,724,655.91"
9/6/2015,"$1,545,945.79"
9/7/2015,"$2,431,197.82"
9/8/2015,"$2,593,385.16"
9/9/2015,"$2,396,709.41"
9/10/2015,"$2,179,676.57"
9/11/2015,"$1,936,356.61"
9/12/2015,"$1,406,846.66"
9/13/2015,"$1,653,037.43"
9/14/2015,"$2,456,037.67"
9/15/2015,"$2,424,075.52"
9/16/2015,"$3,580,785.25"
9/17/2015,"$2,349,144.28"
9/18/2015,"$1,930,290.32"
9/19/2015,"$1,332,739.49"
9/20/2015,"$1,601,082.16"
9/21/2015,"$2,190,313.13"
9/22/2015,"$2,516,986.54"
9/23/2015,"$2,328,707.00"
9/24/2015,"$2,026,019.39"
9/25/2015,"$1,843,157.21"
9/26/2015,"$1,270,520.38"
9/27/2015,"$1,429,249.60"
9/28/2015,"$2,273,664.21"
9/29/2015,"$1,917,880.23"
9/30/2015,"$1,874,594.50"
10/1/2015,"$2,019,889.88"
10/2/2015,"$1,772,719.04"
10/3/2015,"$1,257,441.61"
10/4/2015,"$1,540,220.22"
10/5/2015,"$2,236,526.21"
10/6/2015,"$15,936,648.03"
10/7/2015,"$10,740,565.73"
10/8/2015,"$5,579,703.61"
10/9/2015,"$4,488,856.77"
10/10/2015,"$2,810,794.85"
10/11/2015,"$2,768,505.29"
10/12/2015,"$3,826,963.04"
10/13/2015,"$3,075,653.47"
10/14/2015,"$5,538,311.82"
10/15/2015,"$4,405,518.90"
10/16/2015,"$3,828,566.74"
10/17/2015,"$2,861,825.39"
10/18/2015,"$2,795,597.30"
10/19/2015,"$4,964,519.80"
10/20/2015,"$5,296,718.88"
10/21/2015,"$5,125,677.56"
10/22/2015,"$4,943,845.92"
10/23/2015,"$4,286,467.96"
10/24/2015,"$2,746,123.93"
10/25/2015,"$2,676,930.58"
10/26/2015,"$5,093,921.97"
10/27/2015,"$4,990,813.78"
10/28/2015,"$4,305,266.49"
10/29/2015,"$3,862,127.62"
10/30/2015,"$3,441,301.49"
10/31/2015,"$2,218,383.02"
11/1/2015,"$2,653,661.69"
11/2/2015,"$4,133,576.57"
11/3/2015,"$3,705,011.12"
11/4/2015,"$3,132,271.01"
11/5/2015,"$3,418,406.72"
11/6/2015,"$2,875,799.21"
11/7/2015,"$2,410,081.47"
11/8/2015,"$2,983,511.99"
11/9/2015,"$3,121,124.49"
11/10/2015,"$2,891,852.21"
11/11/2015,"$3,751,342.99"
11/12/2015,"$3,441,217.09"
11/13/2015,"$2,697,334.90"
11/14/2015,"$1,811,195.87"
11/15/2015,"$2,151,202.70"
11/16/2015,"$4,881,963.50"
11/17/2015,"$3,438,849.16"
11/18/2015,"$3,057,551.64"
11/19/2015,"$3,069,440.12"
11/20/2015,"$3,628,521.33"
11/21/2015,"$2,533,880.46"
11/22/2015,"$2,020,242.43"
11/23/2015,"$4,366,923.84"
11/24/2015,"$3,339,622.27"
11/25/2015,"$25,671,506.01"
11/26/2015,"$31,213,807.24"
11/27/2015,"$17,763,578.13"
11/28/2015,"$6,648,511.67"
11/29/2015,"$9,698,125.42"
11/30/2015,"$19,933,718.62"
12/1/2015,"$5,681,308.36"
